kelime,koken,label
skeç,İtalyanca,0
çöğe,Turkce,1
Yunlu,Turkce,1
Soyan,Turkce,1
intifada,İngilizce,0
kılavuz,Turkce,1
mildiyö,İngilizce,0
ernek,Turkce,1
şerif,İngilizce,0
Kobulsun,Turkce,1
aport,Latince,0
dirik,Turkce,1
Kuttağ,Turkce,1
dehen,Farsça,0
mir,Farsça,0
Tükel,Turkce,1
soprano,İtalyanca,0
Alka,Turkce,1
enter,İngilizce,0
Sılang,Turkce,1
Çımkara,Turkce,1
tayfun,İngilizce,0
klozet,İngilizce,0
Aldoğan,Turkce,1
borç,Farsça,0
Bilgetonyukuk,Turkce,1
beyzbol,İngilizce,0
asetik,Latince,0
Çaptuğ,Turkce,1
mikron,Fransızca,0
dilhun,Farsça,0
Orkunşat,Turkce,1
kimya,Antik Yunanca,0
gusül,Arapça,0
cura,Farsça,0
eyitmek,Turkce,1
Arbay,Turkce,1
sert,Farsça,0
santrifüj,İngilizce,0
zen,İngilizce,0
voleybol,İngilizce,0
kekre,Turkce,1
gres,Latince,0
Utsangun,Turkce,1
esas,Arapça,0
Odmuş,Turkce,1
evet,Turkce,1
Keyken,Turkce,1
Otuzoğlan,Turkce,1
palyaço,İtalyanca,0
amenna,Arapça,0
filotila,İtalyanca,0
kursak,Turkce,1
ekselans,Latince,0
Kunçuk,Turkce,1
doküman,Latince,0
hani,Antik Yunanca,0
mıknatıs,Antik Yunanca,0
fatal,Latince,0
santimantal,İngilizce,0
okyanus,Antik Yunanca,0
kablo,Latince,0
prehistorya,Fransızca,0
bahtiyar,Farsça,0
abdal,Arapça,0
fısk,Arapça,0
ekspoze,Latince,0
postiş,İtalyanca,0
bücür,Turkce,1
Karpak,Turkce,1
inhibe,Latince,0
enflamasyon,Latince,0
Çansı,Turkce,1
Kapgan,Turkce,1
Ataklı,Turkce,1
pir,Farsça,0
sarı,Turkce,1
viyolonsel,İtalyanca,0
Çurbağa,Turkce,1
Gökçiçek,Turkce,1
bela,Arapça,0
Bögü,Turkce,1
dük,Latince,0
muz,Farsça,0
bıtık,Turkce,1
Ülügdü,Turkce,1
enstantane,Latince,0
fason,Latince,0
lot,İngilizce,0
agreman,Latince,0
salam,İtalyanca,0
Sagu,Turkce,1
dair,Arapça,0
Umar,Turkce,1
halat,Antik Yunanca,0
borsa,İtalyanca,0
tilt,İngilizce,0
Tobuk,Turkce,1
Sagağul,Turkce,1
Toklu,Turkce,1
kreşendo,İtalyanca,0
Akkun,Turkce,1
Batrak,Turkce,1
düzine,Latince,0
Alma,Turkce,1
onomatope,Fransızca,0
destan,Farsça,0
Tumur,Turkce,1
entonasyon,Latince,0
Taraskülüg,Turkce,1
Kınrul,Turkce,1
Küpe,Turkce,1
gudubet,Arapça,0
Aybeğ,Turkce,1
Sevim,Turkce,1
Kaplangerey,Turkce,1
avans,Latince,0
Baybars,Turkce,1
Tungatar,Turkce,1
mine,Farsça,0
Eriker,Turkce,1
Tezginç,Turkce,1
İrtiş,Turkce,1
Yabaku,Turkce,1
kolza,İngilizce,0
lider,İngilizce,0
difüzyon,Latince,0
salt,Turkce,1
degüstasyon,Latince,0
eğer,Farsça,0
güya,Farsça,0
Buzaçtutuk,Turkce,1
tribün,İtalyanca,0
opera,İtalyanca,0
Yonca,Turkce,1
çükündür,Farsça,0
destmal,Farsça,0
fert,Arapça,0
sakırga,Turkce,1
Aydar,Turkce,1
transatlantik,İngilizce,0
Berke,Turkce,1
Ayıtmış,Turkce,1
ırak,Turkce,1
demarş,Fransızca,0
urba,İtalyanca,0
Turmuş,Turkce,1
filament,İngilizce,0
meta+,Antik Yunanca,0
cürüm,Arapça,0
Kanak,Turkce,1
Kulbert,Turkce,1
Bardıbay,Turkce,1
ateş alev ile söndürülmez,Turkce,1
bari,Farsça,0
mandril,İngilizce,0
çarık,Turkce,1
anane,Arapça,0
Tağlan,Turkce,1
İnç,Turkce,1
palladyen,İngilizce,0
eşref,Arapça,0
esbap,Arapça,0
avarya,İtalyanca,0
hadis,Arapça,0
Uluğtarkan,Turkce,1
panteon,Fransızca,0
kasis,Latince,0
duvak,Turkce,1
adiyö,Latince,0
Kurçer,Turkce,1
cariye,Arapça,0
Sengün,Turkce,1
sekant,Almanca,0
alma,Turkce,1
şampuan,İngilizce,0
Yıba,Turkce,1
Erke,Turkce,1
Yaşmut,Turkce,1
hor,Farsça,0
Günkağan,Turkce,1
Adıkutlutaş,Turkce,1
fatih,Arapça,0
Tokaydemir,Turkce,1
defans,Latince,0
kalite,Latince,0
felek,Arapça,0
ek,Antik Yunanca,0
Kuğu,Turkce,1
simya,Antik Yunanca,0
Işığ,Turkce,1
şişmek,Turkce,1
elvan,Arapça,0
fertilite,Latince,0
Ayma,Turkce,1
hoşnut,Farsça,0
konsolos,İtalyanca,0
müslüman,Farsça,0
Tulat,Turkce,1
Burta,Turkce,1
İlgirmiş,Turkce,1
fariğ,Arapça,0
ceste ceste,Farsça,0
hiç,Farsça,0
adet,Arapça,0
eşkiya,Arapça,0
Küçtegin,Turkce,1
böksik,Turkce,1
abandone,Fransızca,0
bila,Arapça,0
feri,Arapça,0
Yablaksarı,Turkce,1
tiranozor,İngilizce,0
ayet,Arapça,0
obelisk,Fransızca,0
ejderha,Farsça,0
ya,Farsça,0
Edige,Turkce,1
Kunan,Turkce,1
belladonna,İtalyanca,0
Tolaba,Turkce,1
Kayacık,Turkce,1
Kuldurak,Turkce,1
casus,Arapça,0
Mongul,Turkce,1
âciz,Arapça,0
Paypiçen,Turkce,1
yıldırım,Turkce,1
Çankız,Turkce,1
yirmi,Turkce,1
ro-ro,İngilizce,0
sponsor,İngilizce,0
üftade,Farsça,0
teğmen,Turkce,1
Inan,Turkce,1
paleozoik,İngilizce,0
fişek,Farsça,0
Ergelen,Turkce,1
feraset,Arapça,0
Selçe,Turkce,1
kehkeşan,Farsça,0
Yaçankır,Turkce,1
vanilya,İtalyanca,0
Kargılaç,Turkce,1
havan,Farsça,0
cezire,Arapça,0
zor,Farsça,0
ötleğen,Turkce,1
Bilgebeğ,Turkce,1
İkidemir,Turkce,1
Sançmış,Turkce,1
banu,Farsça,0
cüruf,Arapça,0
kapitülasyon,Latince,0
Tükele,Turkce,1
windsurf,İngilizce,0
Karaarslanbörü,Turkce,1
parodi,Fransızca,0
plazma,Latince,0
beis,Arapça,0
istiridye,Antik Yunanca,0
Karategin,Turkce,1
Çığılbar,Turkce,1
İteçük,Turkce,1
kimono,İngilizce,0
fosil,Latince,0
Onbeği,Turkce,1
Öğrünç,Turkce,1
Tekeş,Turkce,1
kurgan,Turkce,1
ferforje,Latince,0
nezd,Farsça,0
hoşamedi,Farsça,0
Tuğçu,Turkce,1
anha minha,Arapça,0
Berendey,Turkce,1
Budağ,Turkce,1
Kiçgine,Turkce,1
beyin,Turkce,1
kalpazan,Farsça,0
Pay,Turkce,1
ültra,İngilizce,0
Küdarukbeğ,Turkce,1
Amerika,İtalyanca,0
kasa,İtalyanca,0
arma,İtalyanca,0
Edil,Turkce,1
stand-by,İngilizce,0
Küç,Turkce,1
serhat,Farsça,0
Kalkaman,Turkce,1
ichkari,Turkce,1
Inançualp,Turkce,1
avdet,Arapça,0
overdose,İngilizce,0
Eygiş,Turkce,1
gabi,Arapça,0
Kimzin,Turkce,1
kötek,Farsça,0
levrek,Antik Yunanca,0
genitiv,Almanca,0
Pıtırak,Turkce,1
Ertenözük,Turkce,1
avarız,Arapça,0
Arnavut,Antik Yunanca,0
biryan,Farsça,0
güzergâh,Farsça,0
Öz,Turkce,1
Payandur,Turkce,1
beleş,Arapça,0
klemens,Almanca,0
zemin,Farsça,0
Ürüngkuş,Turkce,1
etraf,Arapça,0
Yisüntuba,Turkce,1
Elti,Turkce,1
kayla,Turkce,1
antilop,Latince,0
aza,Arapça,0
vagon,İngilizce,0
paradigma,Fransızca,0
Angış,Turkce,1
müz,Turkce,1
Atış,Turkce,1
fütüvvet,Arapça,0
tünemek,Turkce,1
Gündoğmuş,Turkce,1
Kotantuğrul,Turkce,1
Yımış,Turkce,1
tağalp,Turkce,1
çolpa,Farsça,0
kazuistik,Latince,0
dealer,İngilizce,0
Bükdüz,Turkce,1
alyans,Latince,0
Akkunlu,Turkce,1
Tuşta,Turkce,1
serebral,İngilizce,0
Kulakara,Turkce,1
sütun,Farsça,0
materyalizm,İngilizce,0
omuz,Turkce,1
Beğtüzün,Turkce,1
Soğansarı,Turkce,1
Kazılık,Turkce,1
Boğaçuk,Turkce,1
safir,Antik Yunanca,0
Boylabağatarkan,Turkce,1
pagoda,İngilizce,0
Ebrekdemir,Turkce,1
ahali,Arapça,0
devran,Arapça,0
efrat,Arapça,0
Engürünelçi,Turkce,1
Yupuğ,Turkce,1
küşad,Farsça,0
giriz,Farsça,0
Sengür,Turkce,1
Tanışman,Turkce,1
komodor,İngilizce,0
Gündüz,Turkce,1
Temren,Turkce,1
emprovize,Latince,0
alet,Arapça,0
zag'izg'on,Turkce,1
Küçekül,Turkce,1
lord,İngilizce,0
Kutbuldu,Turkce,1
partizan,İtalyanca,0
füru,Arapça,0
çarşaf,Farsça,0
maske,İtalyanca,0
Elekül,Turkce,1
haddizatında,Arapça,0
gündüz,Turkce,1
amele,Arapça,0
cerahat,Arapça,0
akuifer,İngilizce,0
Kuşuk,Turkce,1
Demirkazuk,Turkce,1
alafranga,İtalyanca,0
Yağmış,Turkce,1
zir,Farsça,0
Kuşgaç,Turkce,1
çeper,Farsça,0
egemen,Antik Yunanca,0
Tonguç,Turkce,1
Tamuk,Turkce,1
Toktaş,Turkce,1
Kızılalma,Turkce,1
Kazılıkkoca,Turkce,1
çoban,Farsça,0
Kamçı,Turkce,1
evkaf,Arapça,0
kunduz,Turkce,1
protesto,İtalyanca,0
güreşmek,Turkce,1
çalak,Farsça,0
Opuz,Turkce,1
istavrit,Antik Yunanca,0
Makaraç,Turkce,1
barbunya,İtalyanca,0
empresyon,Latince,0
Yartaçuk,Turkce,1
beyzi,Arapça,0
Baturalp,Turkce,1
Ergelmiş,Turkce,1
uca,Turkce,1
streç,İngilizce,0
dibace,Farsça,0
yolg'on,Turkce,1
hafazanallah,Arapça,0
Küdaruk,Turkce,1
kiremit,Antik Yunanca,0
sarımsak,Turkce,1
Çeri,Turkce,1
dünya,Arapça,0
en+,Antik Yunanca,0
düet,İtalyanca,0
saksağan,Turkce,1
jandarma,Latince,0
Güzey,Turkce,1
Arık,Turkce,1
peripeti,Fransızca,0
dilşad,Farsça,0
Kumararslan,Turkce,1
fondan,Latince,0
ayal,Arapça,0
Kargılı,Turkce,1
Demirkan,Turkce,1
dermeyan,Farsça,0
Erten,Turkce,1
fikir,Arapça,0
Kerşin,Turkce,1
Dumrul,Turkce,1
Sunak,Turkce,1
ervah,Arapça,0
Bukuk,Turkce,1
cicim,Farsça,0
Tapusak,Turkce,1
palaska,Almanca,0
butlan,Arapça,0
çay,Farsça,0
Ketkaratudun,Turkce,1
Aybık,Turkce,1
Tüzün,Turkce,1
jant,Latince,0
Törapa,Turkce,1
Atberilgen,Turkce,1
örnek,Farsça,0
flüt,İtalyanca,0
arkad,Latince,0
Kabanbay,Turkce,1
yanak,Turkce,1
spektro,İngilizce,0
fire,Latince,0
Karaba,Turkce,1
habip,Arapça,0
Kutbulmuş,Turkce,1
Kayaesrük,Turkce,1
boza,Farsça,0
fisto,İtalyanca,0
haciz,Arapça,0
soft,İngilizce,0
Aşıkbulmuş,Turkce,1
Barmaklı,Turkce,1
irite,Latince,0
turşu,Farsça,0
mert,Farsça,0
Gülegen,Turkce,1
Beyizçi,Turkce,1
Kosan,Turkce,1
famfatal,Latince,0
yeknesak,Farsça,0
paşmina,İngilizce,0
safsata,Antik Yunanca,0
pehlivan,Farsça,0
biber,Antik Yunanca,0
cilve,Arapça,0
balo,İtalyanca,0
Bilgetamgacı,Turkce,1
Yağız,Turkce,1
erişte,Farsça,0
adolesan,Latince,0
polo,İngilizce,0
petal,Fransızca,0
devriye,Arapça,0
espri,Latince,0
optik,Fransızca,0
Sunkişi,Turkce,1
Mayınsık,Turkce,1
Atıgay,Turkce,1
elegan,Latince,0
Asartegin,Turkce,1
kazak,İtalyanca,0
Bümen,Turkce,1
Tamır,Turkce,1
karış,Turkce,1
buğz,Arapça,0
kümbet,Farsça,0
Kövenç,Turkce,1
Aşantuğrul,Turkce,1
nistagmus,Latince,0
dehr,Arapça,0
er,Turkce,1
elektrokardiyograf,İngilizce,0
Subar,Turkce,1
Yağlakarkağanata,Turkce,1
Kukun,Turkce,1
poker,Almanca,0
kontekst,İngilizce,0
çift,Farsça,0
hem,Farsça,0
Könder,Turkce,1
Yüzbeği,Turkce,1
akik,Arapça,0
yek,Farsça,0
kayın,Turkce,1
köstebek,Turkce,1
nostalji,Fransızca,0
alem,Arapça,0
ılınmak,Turkce,1
Çünük,Turkce,1
kutu,Antik Yunanca,0
golf,İtalyanca,0
iskele,İtalyanca,0
gürbüz,Farsça,0
Kutuzurungu,Turkce,1
lostromo,İtalyanca,0
Süyürgatmış,Turkce,1
praksis,İngilizce,0
brendi,İngilizce,0
çuha,Farsça,0
Kut,Turkce,1
cümbüş,Farsça,0
reasürans,İtalyanca,0
garaz,Arapça,0
bayram,Turkce,1
Doğulbay,Turkce,1
damask,İtalyanca,0
Tamgalık,Turkce,1
emülsiyon,Latince,0
hayhuy,Farsça,0
aplikasyon,Latince,0
panter,Fransızca,0
abide,Arapça,0
acıklı,Turkce,1
Ödül,Turkce,1
cebel,Arapça,0
yılkı,Turkce,1
Ayyıldız,Turkce,1
maestro,İtalyanca,0
Kaynak,Turkce,1
jeoloji,Latince,0
külah,Farsça,0
Işbara,Turkce,1
asamble,Latince,0
bedayi,Arapça,0
Usun,Turkce,1
futbol,İngilizce,0
tarhun,Antik Yunanca,0
Tütsük,Turkce,1
aruz,Arapça,0
tokat,Turkce,1
Doğantegin,Turkce,1
nizâr,Turkce,1
desimal,Latince,0
Semenek,Turkce,1
İldoğan,Turkce,1
Bilgez,Turkce,1
Tüşümen,Turkce,1
hafıza,Arapça,0
aile,Arapça,0
kostüm,İtalyanca,0
Karaboğa,Turkce,1
böbürlenmek,Farsça,0
taliban,Farsça,0
madde,Farsça,0
çene,Farsça,0
tokuşmak,Turkce,1
esans,Latince,0
klasik,Latince,0
wrap,İngilizce,0
Tükün,Turkce,1
milk shake,İngilizce,0
Tamgacı,Turkce,1
beşik,Turkce,1
profil,İtalyanca,0
Tamga,Turkce,1
Bağaturgerey,Turkce,1
Arıyağı,Turkce,1
piercing,İngilizce,0
Ayızdağ,Turkce,1
falya,İtalyanca,0
halas,Arapça,0
Banı,Turkce,1
Üşe,Turkce,1
alzheimer,İngilizce,0
Bekeçarslan,Turkce,1
dosya,Latince,0
aşure,Arapça,0
Kirti,Turkce,1
+vari,Farsça,0
Erboğa,Turkce,1
Inançyabgu,Turkce,1
Izay,Turkce,1
Çinek,Turkce,1
elveda,Arapça,0
Dikçe,Turkce,1
Çakoğul,Turkce,1
Ozman,Turkce,1
Akbacı,Turkce,1
Ayyaruk,Turkce,1
aguş,Farsça,0
ablak,Arapça,0
Tüşdemir,Turkce,1
skala,İtalyanca,0
Basan,Turkce,1
Yuyruk,Turkce,1
Çora,Turkce,1
Talıman,Turkce,1
ders,Arapça,0
telepati,İngilizce,0
barika,Arapça,0
Kutlu,Turkce,1
Kutluboğa,Turkce,1
adale,Arapça,0
iskonto,İtalyanca,0
Basmıl,Turkce,1
Telegey,Turkce,1
muare,İngilizce,0
Egemen,Turkce,1
panel,İngilizce,0
ikona,Antik Yunanca,0
ender,Arapça,0
yıramak,Turkce,1
dut,Arapça,0
değmek,Turkce,1
af,Arapça,0
home,İngilizce,0
Yangılarslan,Turkce,1
avadanlık,Farsça,0
Tutırga,Turkce,1
defaten,Arapça,0
geveze,Farsça,0
sosyal,İngilizce,0
neva,Farsça,0
lüfer,Antik Yunanca,0
Bağaalp,Turkce,1
eyi,Turkce,1
fasad,İtalyanca,0
Tapuş,Turkce,1
Yuğruş,Turkce,1
paradi,Fransızca,0
Mınar,Turkce,1
diskur,Latince,0
kene,Farsça,0
fraksiyon,Latince,0
asal,Farsça,0
raund,İngilizce,0
format,İtalyanca,0
ızgara,Antik Yunanca,0
gerdun,Farsça,0
Tungaturan,Turkce,1
yırcı,Turkce,1
Kulpa,Turkce,1
derbeder,Farsça,0
kalıp,Antik Yunanca,0
eşek,Turkce,1
Öke,Turkce,1
ortopedi,Fransızca,0
kâğıt,Farsça,0
şiropraktör,İngilizce,0
gıpta,Arapça,0
Tuğra,Turkce,1
gerdek,Farsça,0
Bügdüz,Turkce,1
sendika,Latince,0
meyan,Farsça,0
berbat,Farsça,0
yahşi,Turkce,1
Çupan,Turkce,1
Gökboğa,Turkce,1
deklamasyon,Latince,0
dide,Farsça,0
arena,Latince,0
bazan,Arapça,0
hoparlör,Latince,0
Uldız,Turkce,1
dehalet,Arapça,0
Katı,Turkce,1
Yığım,Turkce,1
şizoid,İngilizce,0
Yulçuk,Turkce,1
eldiven,Farsça,0
gaita,Arapça,0
Çoğu,Turkce,1
done,Latince,0
dolar,Almanca,0
erk,Turkce,1
salvia,İngilizce,0
fesat,Arapça,0
daltonizm,İngilizce,0
Toklutunga,Turkce,1
nitrik,Fransızca,0
Kırgu,Turkce,1
davran-,Arapça,0
beyaz,Arapça,0
Tütsü,Turkce,1
çeltik,Farsça,0
Yumşak,Turkce,1
hakan,Turkce,1
şamdan,Farsça,0
Sışıdu,Turkce,1
pervaz,Farsça,0
otopsi,Fransızca,0
Sagun,Turkce,1
mastürbasyon,İngilizce,0
kalimera,Antik Yunanca,0
aksiyon,Latince,0
Ersığın,Turkce,1
endis,Latince,0
Sasıboğa,Turkce,1
Savçı,Turkce,1
nazi,Almanca,0
akuavit,Almanca,0
Bakşı,Turkce,1
had,Arapça,0
Peymey,Turkce,1
piyasa,Latince,0
derogasyon,Latince,0
bahşiş,Farsça,0
Sırma,Turkce,1
emin,Arapça,0
Kağanoğul,Turkce,1
nevzuhur,Farsça,0
Suyurgal,Turkce,1
aş,Turkce,1
oğlan,Turkce,1
Barçatoyun,Turkce,1
Toluntegin,Turkce,1
bakterisit,İngilizce,0
zeban,Farsça,0
ıstakoz,Antik Yunanca,0
mitoz,Fransızca,0
beyhude,Farsça,0
Çalapkulu,Turkce,1
acem,Arapça,0
ülkü,Turkce,1
Akbulak,Turkce,1
Talkılıç,Turkce,1
İlgirdi,Turkce,1
boş,Turkce,1
Barçadoğdu,Turkce,1
beliğ,Arapça,0
Özük,Turkce,1
ayar,Arapça,0
tünel,İngilizce,0
se,Farsça,0
Bilik,Turkce,1
çengel,Farsça,0
Tulaboğa,Turkce,1
bonservis,Latince,0
Sançar,Turkce,1
kelebek,Turkce,1
karting,İngilizce,0
anahtar,Antik Yunanca,0
stilo,İngilizce,0
tarantula,İtalyanca,0
ütopya,Latince,0
yalvaç,Turkce,1
dek,İngilizce,0
aksam,Arapça,0
Aşan,Turkce,1
meşk,Farsça,0
doping,İngilizce,0
akompanye,Latince,0
agora,Antik Yunanca,0
darbuka,Arapça,0
Çuçu,Turkce,1
Astın,Turkce,1
merserize,İngilizce,0
Boyankulu,Turkce,1
sıpa,Turkce,1
yan,Turkce,1
Yapağı,Turkce,1
Tengribolmış,Turkce,1
Tutuk,Turkce,1
Kekmen,Turkce,1
Günay,Turkce,1
cüsse,Arapça,0
arş,Arapça,0
Eçinekür,Turkce,1
grappa,İtalyanca,0
Kıp,Turkce,1
apaçık,Turkce,1
esham,Arapça,0
firak,Arapça,0
elhamra,Arapça,0
Beçkem,Turkce,1
cereme,Arapça,0
Çıtsu,Turkce,1
menderes,Antik Yunanca,0
enfeksiyon,Latince,0
hacim,Arapça,0
mütasyon,İngilizce,0
safari,İngilizce,0
Maytalman,Turkce,1
vassal,İngilizce,0
Baççayman,Turkce,1
İdikut,Turkce,1
sufi,Antik Yunanca,0
keton,Almanca,0
Alpurungu,Turkce,1
king,İngilizce,0
otodidakt,Fransızca,0
Çakırtunga,Turkce,1
esna,Arapça,0
adapte,Latince,0
kınnap,Farsça,0
trompet,İtalyanca,0
huri,Farsça,0
mili+,İngilizce,0
bende,Farsça,0
cihaz,Arapça,0
Elççurküçbars,Turkce,1
Adıktı,Turkce,1
Güyük,Turkce,1
ayyar,Arapça,0
ki,Farsça,0
granül,Latince,0
anturaj,İngilizce,0
maytap,Farsça,0
pragmatik,Fransızca,0
paytak,Farsça,0
mintan,Farsça,0
Satılmış,Turkce,1
katır,Turkce,1
ice tea,İngilizce,0
Almılalık,Turkce,1
hıdiv,Farsça,0
kırlangıç,Turkce,1
il,İtalyanca,0
Altınyumak,Turkce,1
ekilibr,Latince,0
Karınkağan,Turkce,1
Tarmak,Turkce,1
Kızılalmıla,Turkce,1
karton,İtalyanca,0
doçent,Almanca,0
aslan,Turkce,1
İlaçmış,Turkce,1
gayret,Arapça,0
Temüçin,Turkce,1
beyyine,Arapça,0
Baydemir,Turkce,1
Tolum,Turkce,1
Mençik,Turkce,1
stiker,İngilizce,0
Yügrükbilge,Turkce,1
cühela,Arapça,0
kuartet,İtalyanca,0
kütikül,İngilizce,0
Aykatun,Turkce,1
defa,Arapça,0
Balakatay,Turkce,1
buyruk,Turkce,1
demirhindi,Arapça,0
mihmandar,Farsça,0
sirke,Farsça,0
cevaz,Arapça,0
turta,İtalyanca,0
buhur,Arapça,0
cilt,Arapça,0
cinnet,Arapça,0
lakto+,İngilizce,0
model,İtalyanca,0
neon,Latince,0
Bekeçarslantegin,Turkce,1
Tartış,Turkce,1
aids,İngilizce,0
basen,Latince,0
kafein,Almanca,0
dost,Farsça,0
aterina,Antik Yunanca,0
Koçun,Turkce,1
bodoslama,Antik Yunanca,0
enkarnasyon,Latince,0
prolog,Fransızca,0
kurye,İtalyanca,0
Tengrikulu,Turkce,1
Selek,Turkce,1
enam,Arapça,0
âmin,Arapça,0
ahşap,Arapça,0
viyola,İtalyanca,0
büluğ,Arapça,0
lobi,İngilizce,0
alibi,İngilizce,0
cürmümeşhut,Arapça,0
depresyon,Latince,0
çevik,Farsça,0
kettle,İngilizce,0
Sağnak,Turkce,1
evrenğzip,Turkce,1
Aykağan,Turkce,1
rafting,İngilizce,0
bumerang,İngilizce,0
Çılasın,Turkce,1
Biriçim,Turkce,1
ademimerkeziyet,Arapça,0
Kayıtgan,Turkce,1
Biligköngülsengün,Turkce,1
Kiten,Turkce,1
haf,İngilizce,0
debbağ,Arapça,0
Çiner,Turkce,1
Demirbakaç,Turkce,1
fıkdan,Arapça,0
gönye,Antik Yunanca,0
Belgüc,Turkce,1
Gümüştegin,Turkce,1
Bürkek,Turkce,1
alaimsema,Arapça,0
yolg'iz,Turkce,1
empoze,Latince,0
trekking,İngilizce,0
Talguk,Turkce,1
Anlı,Turkce,1
Ergenekatun,Turkce,1
Kapan,Turkce,1
jonglör,Latince,0
paragraf,Fransızca,0
arus,Arapça,0
tiramisu,İtalyanca,0
Özürgen,Turkce,1
Kanoğul,Turkce,1
konfeti,İtalyanca,0
dominan,Latince,0
Gökmen,Turkce,1
Masar,Turkce,1
keman,Farsça,0
Ayban,Turkce,1
ferik,Arapça,0
börek,Farsça,0
avret,Arapça,0
civanmert,Farsça,0
Kaykan,Turkce,1
apo+,Antik Yunanca,0
Bastı,Turkce,1
Oğlumuş,Turkce,1
monizm,Fransızca,0
Bayrak,Turkce,1
furya,İtalyanca,0
tabela,İtalyanca,0
cihat,Arapça,0
çaput,Turkce,1
çebiç,Turkce,1
emrihak,Arapça,0
Taypura,Turkce,1
Çapkun,Turkce,1
branda,İtalyanca,0
Gülük,Turkce,1
fermuar,Latince,0
Kelgin,Turkce,1
Aladoğan,Turkce,1
zerrin,Farsça,0
prognoz,İngilizce,0
Bıçkıcı,Turkce,1
Okşan,Turkce,1
Alpdoğan,Turkce,1
ilüminasyon,Latince,0
Tadık,Turkce,1
badire,Arapça,0
koç,Almanca,0
Doğanarslan,Turkce,1
çini,Farsça,0
baliğ,Arapça,0
Sabıboğa,Turkce,1
nemesis,İngilizce,0
sipahi,Farsça,0
Kamâl,Turkce,1
illegal,Latince,0
matruş,Farsça,0
Yazgan,Turkce,1
gurup,Arapça,0
poliglot,Fransızca,0
Kızılkurt,Turkce,1
senfoni,İtalyanca,0
lokasyon,İngilizce,0
cami,Arapça,0
İdil,Turkce,1
barakuda,İngilizce,0
Toksaba,Turkce,1
Kulagu,Turkce,1
fren,Latince,0
İpiışbara,Turkce,1
Ontutuk,Turkce,1
slalom,İngilizce,0
suistimal,Farsça,0
vatka,Almanca,0
Taydık,Turkce,1
Uçmak,Turkce,1
sütleğen,Turkce,1
ayna,Farsça,0
Bilgekan,Turkce,1
lata,İtalyanca,0
Kobuz,Turkce,1
Yatgak,Turkce,1
deha,Arapça,0
Adaldı,Turkce,1
krematoryum,İngilizce,0
Batuk,Turkce,1
ganimet,Arapça,0
mülti+,İngilizce,0
Katun,Turkce,1
triko,Fransızca,0
bostan,Farsça,0
ispirto,İtalyanca,0
encümen,Farsça,0
miço,İtalyanca,0
od,Turkce,1
Tumguyun,Turkce,1
hurma,Farsça,0
Törülü,Turkce,1
cüda,Farsça,0
cuş u huruş,Farsça,0
akselere,Latince,0
lahana,Antik Yunanca,0
havuç,Farsça,0
sitrik,Latince,0
Karatüken,Turkce,1
Tolun,Turkce,1
düo,İtalyanca,0
Bünül,Turkce,1
dakayık,Arapça,0
gurur,Arapça,0
Eğrim,Turkce,1
ameliyat,Arapça,0
Araf,Arapça,0
neoloji,Fransızca,0
Barçan,Turkce,1
Akın,Turkce,1
debdebe,Arapça,0
Kuluç,Turkce,1
natura,İtalyanca,0
cem,Arapça,0
Oğuzbilge,Turkce,1
gayya,Arapça,0
sigil,Turkce,1
Yarp,Turkce,1
mercanköşk,Farsça,0
amerikyum,İngilizce,0
Alkaevli,Turkce,1
Öğüt,Turkce,1
Butuk,Turkce,1
Atlıbeğ,Turkce,1
Adıkutlu,Turkce,1
entbent,Farsça,0
acayip,Arapça,0
akseptans,İngilizce,0
popo,Fransızca,0
dormöz,Latince,0
egzoz,İngilizce,0
Yaltapar,Turkce,1
maç,İngilizce,0
Akpıra,Turkce,1
gargara,Arapça,0
faça,İtalyanca,0
halayık,Arapça,0
Yarmakan,Turkce,1
betül,Arapça,0
Tapılguç,Turkce,1
gılman,Arapça,0
Bağış,Turkce,1
endişe,Farsça,0
erzak,Arapça,0
pasaklı,Turkce,1
operet,İtalyanca,0
adil,Arapça,0
Uluç,Turkce,1
kazaz,Farsça,0
Buyruç,Turkce,1
ayyaş,Arapça,0
imbik,Farsça,0
kelter,Antik Yunanca,0
ardiye,Arapça,0
kunt,Farsça,0
eksper,Latince,0
tuyucu,Turkce,1
Kenik,Turkce,1
kızıl,Turkce,1
virtüel,İngilizce,0
Kençek,Turkce,1
baro,Latince,0
Yasıç,Turkce,1
gerdeme,Antik Yunanca,0
Tuğlukşat,Turkce,1
Atakağan,Turkce,1
punto,İtalyanca,0
piyale,Farsça,0
Balaka,Turkce,1
nazal,İngilizce,0
hava,Farsça,0
Sandıvaç,Turkce,1
yelda,Farsça,0
Kumuk,Turkce,1
skandal,Latince,0
kolyoz,Antik Yunanca,0
Ürüng,Turkce,1
Korkağan,Turkce,1
Bıçkı,Turkce,1
katgut,İngilizce,0
Sabutay,Turkce,1
Güler,Turkce,1
emniyet,Arapça,0
liman,Antik Yunanca,0
Bükebuyruç,Turkce,1
İnge,Turkce,1
eda,Arapça,0
Güne,Turkce,1
postmodern,İngilizce,0
üni+,İngilizce,0
kle,Latince,0
Sebükkölerkin,Turkce,1
Tutaşı,Turkce,1
fritöz,Latince,0
lüle,Farsça,0
çarnaçar,Farsça,0
Soktuelçi,Turkce,1
ashap,Arapça,0
elbette,Arapça,0
bilahare,Arapça,0
