kelime,koken,label
tribün,İtalyanca,0
opera,İtalyanca,0
yonca,Turkce,1
çükündür,Farsça,0
destmal,Farsça,0
fert,Arapça,0
sakırga,Turkce,1
aydar,Turkce,1
transatlantik,İngilizce,0
berke,Turkce,1
ayıtmış,Turkce,1
ırak,Turkce,1
demarş,Fransızca,0
urba,İtalyanca,0
turmuş,Turkce,1
filament,İngilizce,0
meta+,Antik Yunanca,0
cürüm,Arapça,0
kanak,Turkce,1
kulbert,Turkce,1
bardıbay,Turkce,1
ateş alev ile söndürülmez,Turkce,1
bari,Farsça,0
mandril,İngilizce,0
çarık,Turkce,1
anane,Arapça,0
tağlan,Turkce,1
inç,Turkce,1
palladyen,İngilizce,0
eşref,Arapça,0
esbap,Arapça,0
avarya,İtalyanca,0
hadis,Arapça,0
uluğtarkan,Turkce,1
panteon,Fransızca,0
kasis,Latince,0
duvak,Turkce,1
adiyö,Latince,0
kurçer,Turkce,1
cariye,Arapça,0
sengün,Turkce,1
sekant,Almanca,0
alma,Turkce,1
şampuan,İngilizce,0
yıba,Turkce,1
erke,Turkce,1
yaşmut,Turkce,1
hor,Farsça,0
günkağan,Turkce,1
adıkutlutaş,Turkce,1
fatih,Arapça,0
tokaydemir,Turkce,1
defans,Latince,0
kalite,Latince,0
felek,Arapça,0
ek,Antik Yunanca,0
kuğu,Turkce,1
simya,Antik Yunanca,0
ışığ,Turkce,1
şişmek,Turkce,1
elvan,Arapça,0
fertilite,Latince,0
ayma,Turkce,1
hoşnut,Farsça,0
konsolos,İtalyanca,0
müslüman,Farsça,0
tulat,Turkce,1
burta,Turkce,1
ilgirmiş,Turkce,1
fariğ,Arapça,0
ceste ceste,Farsça,0
hiç,Farsça,0
adet,Arapça,0
eşkiya,Arapça,0
küçtegin,Turkce,1
böksik,Turkce,1
abandone,Fransızca,0
bila,Arapça,0
feri,Arapça,0
yablaksarı,Turkce,1
tiranozor,İngilizce,0
ayet,Arapça,0
obelisk,Fransızca,0
ejderha,Farsça,0
ya,Farsça,0
edige,Turkce,1
kunan,Turkce,1
belladonna,İtalyanca,0
tolaba,Turkce,1
kayacık,Turkce,1
kuldurak,Turkce,1
casus,Arapça,0
mongul,Turkce,1
âciz,Arapça,0
paypiçen,Turkce,1
yıldırım,Turkce,1
çankız,Turkce,1
yirmi,Turkce,1
ro-ro,İngilizce,0
sponsor,İngilizce,0
üftade,Farsça,0
teğmen,Turkce,1
ınan,Turkce,1
paleozoik,İngilizce,0
fişek,Farsça,0
ergelen,Turkce,1
feraset,Arapça,0
selçe,Turkce,1
kehkeşan,Farsça,0
yaçankır,Turkce,1
vanilya,İtalyanca,0
kargılaç,Turkce,1
havan,Farsça,0
cezire,Arapça,0
zor,Farsça,0
ötleğen,Turkce,1
bilgebeğ,Turkce,1
ikidemir,Turkce,1
sançmış,Turkce,1
banu,Farsça,0
cüruf,Arapça,0
kapitülasyon,Latince,0
tükele,Turkce,1
windsurf,İngilizce,0
karaarslanbörü,Turkce,1
parodi,Fransızca,0
plazma,Latince,0
beis,Arapça,0
istiridye,Antik Yunanca,0
karategin,Turkce,1
çığılbar,Turkce,1
iteçük,Turkce,1
kimono,İngilizce,0
fosil,Latince,0
onbeği,Turkce,1
öğrünç,Turkce,1
tekeş,Turkce,1
kurgan,Turkce,1
ferforje,Latince,0
nezd,Farsça,0
hoşamedi,Farsça,0
tuğçu,Turkce,1
anha minha,Arapça,0
berendey,Turkce,1
budağ,Turkce,1
kiçgine,Turkce,1
beyin,Turkce,1
kalpazan,Farsça,0
pay,Turkce,1
ültra,İngilizce,0
küdarukbeğ,Turkce,1
amerika,İtalyanca,0
kasa,İtalyanca,0
arma,İtalyanca,0
edil,Turkce,1
stand-by,İngilizce,0
küç,Turkce,1
serhat,Farsça,0
kalkaman,Turkce,1
ichkari,Turkce,1
ınançualp,Turkce,1
avdet,Arapça,0
overdose,İngilizce,0
eygiş,Turkce,1
gabi,Arapça,0
kimzin,Turkce,1
kötek,Farsça,0
levrek,Antik Yunanca,0
genitiv,Almanca,0
pıtırak,Turkce,1
ertenözük,Turkce,1
avarız,Arapça,0
arnavut,Antik Yunanca,0
biryan,Farsça,0
güzergâh,Farsça,0
öz,Turkce,1
payandur,Turkce,1
beleş,Arapça,0
klemens,Almanca,0
zemin,Farsça,0
ürüngkuş,Turkce,1
etraf,Arapça,0
yisüntuba,Turkce,1
elti,Turkce,1
kayla,Turkce,1
antilop,Latince,0
aza,Arapça,0
vagon,İngilizce,0
paradigma,Fransızca,0
angış,Turkce,1
müz,Turkce,1
atış,Turkce,1
fütüvvet,Arapça,0
tünemek,Turkce,1
gündoğmuş,Turkce,1
kotantuğrul,Turkce,1
yımış,Turkce,1
tağalp,Turkce,1
çolpa,Farsça,0
kazuistik,Latince,0
dealer,İngilizce,0
bükdüz,Turkce,1
alyans,Latince,0
akkunlu,Turkce,1
tuşta,Turkce,1
serebral,İngilizce,0
kulakara,Turkce,1
sütun,Farsça,0
materyalizm,İngilizce,0
omuz,Turkce,1
beğtüzün,Turkce,1
soğansarı,Turkce,1
kazılık,Turkce,1
boğaçuk,Turkce,1
safir,Antik Yunanca,0
boylabağatarkan,Turkce,1
pagoda,İngilizce,0
ebrekdemir,Turkce,1
ahali,Arapça,0
devran,Arapça,0
efrat,Arapça,0
engürünelçi,Turkce,1
yupuğ,Turkce,1
küşad,Farsça,0
giriz,Farsça,0
sengür,Turkce,1
tanışman,Turkce,1
komodor,İngilizce,0
gündüz,Turkce,1
temren,Turkce,1
emprovize,Latince,0
alet,Arapça,0
zag'izg'on,Turkce,1
küçekül,Turkce,1
lord,İngilizce,0
kutbuldu,Turkce,1
partizan,İtalyanca,0
füru,Arapça,0
çarşaf,Farsça,0
maske,İtalyanca,0
elekül,Turkce,1
haddizatında,Arapça,0
gündüz,Turkce,1
amele,Arapça,0
cerahat,Arapça,0
akuifer,İngilizce,0
kuşuk,Turkce,1
demirkazuk,Turkce,1
alafranga,İtalyanca,0
yağmış,Turkce,1
zir,Farsça,0
kuşgaç,Turkce,1
çeper,Farsça,0
egemen,Antik Yunanca,0
tonguç,Turkce,1
tamuk,Turkce,1
toktaş,Turkce,1
kızılalma,Turkce,1
kazılıkkoca,Turkce,1
çoban,Farsça,0
kamçı,Turkce,1
evkaf,Arapça,0
kunduz,Turkce,1
protesto,İtalyanca,0
güreşmek,Turkce,1
çalak,Farsça,0
opuz,Turkce,1
istavrit,Antik Yunanca,0
makaraç,Turkce,1
barbunya,İtalyanca,0
empresyon,Latince,0
yartaçuk,Turkce,1
beyzi,Arapça,0
baturalp,Turkce,1
ergelmiş,Turkce,1
uca,Turkce,1
streç,İngilizce,0
dibace,Farsça,0
yolg'on,Turkce,1
hafazanallah,Arapça,0
küdaruk,Turkce,1
kiremit,Antik Yunanca,0
sarımsak,Turkce,1
çeri,Turkce,1
dünya,Arapça,0
en+,Antik Yunanca,0
düet,İtalyanca,0
saksağan,Turkce,1
jandarma,Latince,0
güzey,Turkce,1
arık,Turkce,1
peripeti,Fransızca,0
dilşad,Farsça,0
kumararslan,Turkce,1
fondan,Latince,0
ayal,Arapça,0
kargılı,Turkce,1
demirkan,Turkce,1
dermeyan,Farsça,0
erten,Turkce,1
fikir,Arapça,0
kerşin,Turkce,1
dumrul,Turkce,1
sunak,Turkce,1
ervah,Arapça,0
bukuk,Turkce,1
cicim,Farsça,0
tapusak,Turkce,1
palaska,Almanca,0
butlan,Arapça,0
çay,Farsça,0
ketkaratudun,Turkce,1
aybık,Turkce,1
tüzün,Turkce,1
jant,Latince,0
törapa,Turkce,1
atberilgen,Turkce,1
örnek,Farsça,0
flüt,İtalyanca,0
arkad,Latince,0
kabanbay,Turkce,1
yanak,Turkce,1
spektro,İngilizce,0
fire,Latince,0
karaba,Turkce,1
habip,Arapça,0
kutbulmuş,Turkce,1
kayaesrük,Turkce,1
boza,Farsça,0
fisto,İtalyanca,0
haciz,Arapça,0
soft,İngilizce,0
aşıkbulmuş,Turkce,1
barmaklı,Turkce,1
irite,Latince,0
turşu,Farsça,0
mert,Farsça,0
gülegen,Turkce,1
beyizçi,Turkce,1
kosan,Turkce,1
famfatal,Latince,0
yeknesak,Farsça,0
paşmina,İngilizce,0
safsata,Antik Yunanca,0
pehlivan,Farsça,0
biber,Antik Yunanca,0
cilve,Arapça,0
balo,İtalyanca,0
bilgetamgacı,Turkce,1
yağız,Turkce,1
erişte,Farsça,0
adolesan,Latince,0
polo,İngilizce,0
petal,Fransızca,0
devriye,Arapça,0
espri,Latince,0
optik,Fransızca,0
sunkişi,Turkce,1
mayınsık,Turkce,1
atıgay,Turkce,1
elegan,Latince,0
asartegin,Turkce,1
kazak,İtalyanca,0
bümen,Turkce,1
tamır,Turkce,1
karış,Turkce,1
buğz,Arapça,0
kümbet,Farsça,0
kövenç,Turkce,1
aşantuğrul,Turkce,1
nistagmus,Latince,0
dehr,Arapça,0
er,Turkce,1
elektrokardiyograf,İngilizce,0
subar,Turkce,1
yağlakarkağanata,Turkce,1
kukun,Turkce,1
poker,Almanca,0
kontekst,İngilizce,0
çift,Farsça,0
hem,Farsça,0
könder,Turkce,1
yüzbeği,Turkce,1
akik,Arapça,0
yek,Farsça,0
kayın,Turkce,1
köstebek,Turkce,1
nostalji,Fransızca,0
alem,Arapça,0
ılınmak,Turkce,1
çünük,Turkce,1
kutu,Antik Yunanca,0
golf,İtalyanca,0
iskele,İtalyanca,0
gürbüz,Farsça,0
kutuzurungu,Turkce,1
lostromo,İtalyanca,0
süyürgatmış,Turkce,1
praksis,İngilizce,0
brendi,İngilizce,0
çuha,Farsça,0
kut,Turkce,1
cümbüş,Farsça,0
reasürans,İtalyanca,0
garaz,Arapça,0
bayram,Turkce,1
doğulbay,Turkce,1
damask,İtalyanca,0
tamgalık,Turkce,1
emülsiyon,Latince,0
hayhuy,Farsça,0
aplikasyon,Latince,0
panter,Fransızca,0
abide,Arapça,0
acıklı,Turkce,1
ödül,Turkce,1
cebel,Arapça,0
yılkı,Turkce,1
ayyıldız,Turkce,1
maestro,İtalyanca,0
kaynak,Turkce,1
jeoloji,Latince,0
külah,Farsça,0
ışbara,Turkce,1
asamble,Latince,0
bedayi,Arapça,0
usun,Turkce,1
futbol,İngilizce,0
tarhun,Antik Yunanca,0
tütsük,Turkce,1
aruz,Arapça,0
tokat,Turkce,1
doğantegin,Turkce,1
nizâr,Turkce,1
desimal,Latince,0
semenek,Turkce,1
ildoğan,Turkce,1
bilgez,Turkce,1
tüşümen,Turkce,1
hafıza,Arapça,0
aile,Arapça,0
kostüm,İtalyanca,0
karaboğa,Turkce,1
böbürlenmek,Farsça,0
taliban,Farsça,0
madde,Farsça,0
çene,Farsça,0
tokuşmak,Turkce,1
esans,Latince,0
klasik,Latince,0
wrap,İngilizce,0
tükün,Turkce,1
milk shake,İngilizce,0
tamgacı,Turkce,1
beşik,Turkce,1
profil,İtalyanca,0
tamga,Turkce,1
bağaturgerey,Turkce,1
arıyağı,Turkce,1
piercing,İngilizce,0
ayızdağ,Turkce,1
falya,İtalyanca,0
halas,Arapça,0
banı,Turkce,1
üşe,Turkce,1
alzheimer,İngilizce,0
bekeçarslan,Turkce,1
dosya,Latince,0
aşure,Arapça,0
kirti,Turkce,1
+vari,Farsça,0
erboğa,Turkce,1
ınançyabgu,Turkce,1
ızay,Turkce,1
çinek,Turkce,1
elveda,Arapça,0
dikçe,Turkce,1
çakoğul,Turkce,1
ozman,Turkce,1
akbacı,Turkce,1
ayyaruk,Turkce,1
aguş,Farsça,0
ablak,Arapça,0
tüşdemir,Turkce,1
skala,İtalyanca,0
basan,Turkce,1
yuyruk,Turkce,1
çora,Turkce,1
talıman,Turkce,1
ders,Arapça,0
telepati,İngilizce,0
barika,Arapça,0
kutlu,Turkce,1
kutluboğa,Turkce,1
adale,Arapça,0
iskonto,İtalyanca,0
basmıl,Turkce,1
telegey,Turkce,1
muare,İngilizce,0
egemen,Turkce,1
panel,İngilizce,0
ikona,Antik Yunanca,0
ender,Arapça,0
yıramak,Turkce,1
dut,Arapça,0
değmek,Turkce,1
af,Arapça,0
home,İngilizce,0
yangılarslan,Turkce,1
avadanlık,Farsça,0
tutırga,Turkce,1
defaten,Arapça,0
geveze,Farsça,0
sosyal,İngilizce,0
neva,Farsça,0
lüfer,Antik Yunanca,0
bağaalp,Turkce,1
eyi,Turkce,1
fasad,İtalyanca,0
tapuş,Turkce,1
yuğruş,Turkce,1
paradi,Fransızca,0
mınar,Turkce,1
diskur,Latince,0
kene,Farsça,0
fraksiyon,Latince,0
asal,Farsça,0
raund,İngilizce,0
format,İtalyanca,0
ızgara,Antik Yunanca,0
gerdun,Farsça,0
tungaturan,Turkce,1
yırcı,Turkce,1
kulpa,Turkce,1
derbeder,Farsça,0
kalıp,Antik Yunanca,0
eşek,Turkce,1
öke,Turkce,1
ortopedi,Fransızca,0
kâğıt,Farsça,0
şiropraktör,İngilizce,0
gıpta,Arapça,0
tuğra,Turkce,1
gerdek,Farsça,0
bügdüz,Turkce,1
sendika,Latince,0
meyan,Farsça,0
berbat,Farsça,0
yahşi,Turkce,1
çupan,Turkce,1
gökboğa,Turkce,1
deklamasyon,Latince,0
dide,Farsça,0
arena,Latince,0
bazan,Arapça,0
hoparlör,Latince,0
uldız,Turkce,1
dehalet,Arapça,0
katı,Turkce,1
yığım,Turkce,1
şizoid,İngilizce,0
yulçuk,Turkce,1
eldiven,Farsça,0
gaita,Arapça,0
çoğu,Turkce,1
done,Latince,0
dolar,Almanca,0
erk,Turkce,1
salvia,İngilizce,0
fesat,Arapça,0
daltonizm,İngilizce,0
toklutunga,Turkce,1
nitrik,Fransızca,0
kırgu,Turkce,1
davran-,Arapça,0
beyaz,Arapça,0
tütsü,Turkce,1
çeltik,Farsça,0
yumşak,Turkce,1
hakan,Turkce,1
şamdan,Farsça,0
sışıdu,Turkce,1
pervaz,Farsça,0
otopsi,Fransızca,0
sagun,Turkce,1
mastürbasyon,İngilizce,0
kalimera,Antik Yunanca,0
aksiyon,Latince,0
ersığın,Turkce,1
endis,Latince,0
sasıboğa,Turkce,1
savçı,Turkce,1
nazi,Almanca,0
akuavit,Almanca,0
bakşı,Turkce,1
had,Arapça,0
peymey,Turkce,1
piyasa,Latince,0
derogasyon,Latince,0
bahşiş,Farsça,0
sırma,Turkce,1
emin,Arapça,0
kağanoğul,Turkce,1
nevzuhur,Farsça,0
suyurgal,Turkce,1
aş,Turkce,1
oğlan,Turkce,1
barçatoyun,Turkce,1
toluntegin,Turkce,1
bakterisit,İngilizce,0
zeban,Farsça,0
ıstakoz,Antik Yunanca,0
mitoz,Fransızca,0
beyhude,Farsça,0
çalapkulu,Turkce,1
acem,Arapça,0
ülkü,Turkce,1
akbulak,Turkce,1
talkılıç,Turkce,1
ilgirdi,Turkce,1
boş,Turkce,1
barçadoğdu,Turkce,1
beliğ,Arapça,0
özük,Turkce,1
ayar,Arapça,0
tünel,İngilizce,0
se,Farsça,0
bilik,Turkce,1
çengel,Farsça,0
tulaboğa,Turkce,1
bonservis,Latince,0
sançar,Turkce,1
kelebek,Turkce,1
karting,İngilizce,0
anahtar,Antik Yunanca,0
stilo,İngilizce,0
tarantula,İtalyanca,0
ütopya,Latince,0
yalvaç,Turkce,1
dek,İngilizce,0
aksam,Arapça,0
aşan,Turkce,1
meşk,Farsça,0
doping,İngilizce,0
akompanye,Latince,0
agora,Antik Yunanca,0
darbuka,Arapça,0
çuçu,Turkce,1
astın,Turkce,1
merserize,İngilizce,0
boyankulu,Turkce,1
sıpa,Turkce,1
yan,Turkce,1
yapağı,Turkce,1
tengribolmış,Turkce,1
tutuk,Turkce,1
kekmen,Turkce,1
günay,Turkce,1
cüsse,Arapça,0
arş,Arapça,0
eçinekür,Turkce,1
grappa,İtalyanca,0
kıp,Turkce,1
apaçık,Turkce,1
esham,Arapça,0
firak,Arapça,0
elhamra,Arapça,0
beçkem,Turkce,1
cereme,Arapça,0
çıtsu,Turkce,1
menderes,Antik Yunanca,0
enfeksiyon,Latince,0
hacim,Arapça,0
mütasyon,İngilizce,0
safari,İngilizce,0
maytalman,Turkce,1
vassal,İngilizce,0
baççayman,Turkce,1
idikut,Turkce,1
sufi,Antik Yunanca,0
keton,Almanca,0
alpurungu,Turkce,1
king,İngilizce,0
otodidakt,Fransızca,0
çakırtunga,Turkce,1
esna,Arapça,0
adapte,Latince,0
kınnap,Farsça,0
trompet,İtalyanca,0
huri,Farsça,0
mili+,İngilizce,0
bende,Farsça,0
cihaz,Arapça,0
elççurküçbars,Turkce,1
adıktı,Turkce,1
güyük,Turkce,1
ayyar,Arapça,0
ki,Farsça,0
granül,Latince,0
anturaj,İngilizce,0
maytap,Farsça,0
pragmatik,Fransızca,0
paytak,Farsça,0
mintan,Farsça,0
satılmış,Turkce,1
katır,Turkce,1
ice tea,İngilizce,0
almılalık,Turkce,1
hıdiv,Farsça,0
kırlangıç,Turkce,1
il,İtalyanca,0
altınyumak,Turkce,1
ekilibr,Latince,0
karınkağan,Turkce,1
tarmak,Turkce,1
kızılalmıla,Turkce,1
karton,İtalyanca,0
doçent,Almanca,0
aslan,Turkce,1
ilaçmış,Turkce,1
gayret,Arapça,0
temüçin,Turkce,1
beyyine,Arapça,0
baydemir,Turkce,1
tolum,Turkce,1
mençik,Turkce,1
stiker,İngilizce,0
yügrükbilge,Turkce,1
cühela,Arapça,0
kuartet,İtalyanca,0
kütikül,İngilizce,0
aykatun,Turkce,1
defa,Arapça,0
balakatay,Turkce,1
buyruk,Turkce,1
demirhindi,Arapça,0
mihmandar,Farsça,0
sirke,Farsça,0
cevaz,Arapça,0
turta,İtalyanca,0
buhur,Arapça,0
cilt,Arapça,0
cinnet,Arapça,0
lakto+,İngilizce,0
model,İtalyanca,0
neon,Latince,0
bekeçarslantegin,Turkce,1
tartış,Turkce,1
aids,İngilizce,0
basen,Latince,0
kafein,Almanca,0
dost,Farsça,0
aterina,Antik Yunanca,0
koçun,Turkce,1
bodoslama,Antik Yunanca,0
enkarnasyon,Latince,0
prolog,Fransızca,0
kurye,İtalyanca,0
tengrikulu,Turkce,1
selek,Turkce,1
enam,Arapça,0
âmin,Arapça,0
ahşap,Arapça,0
viyola,İtalyanca,0
büluğ,Arapça,0
lobi,İngilizce,0
alibi,İngilizce,0
cürmümeşhut,Arapça,0
depresyon,Latince,0
çevik,Farsça,0
kettle,İngilizce,0
sağnak,Turkce,1
evrenğzip,Turkce,1
aykağan,Turkce,1
rafting,İngilizce,0
bumerang,İngilizce,0
çılasın,Turkce,1
biriçim,Turkce,1
ademimerkeziyet,Arapça,0
kayıtgan,Turkce,1
biligköngülsengün,Turkce,1
kiten,Turkce,1
haf,İngilizce,0
debbağ,Arapça,0
çiner,Turkce,1
demirbakaç,Turkce,1
fıkdan,Arapça,0
gönye,Antik Yunanca,0
belgüc,Turkce,1
gümüştegin,Turkce,1
bürkek,Turkce,1
alaimsema,Arapça,0
yolg'iz,Turkce,1
empoze,Latince,0
trekking,İngilizce,0
talguk,Turkce,1
anlı,Turkce,1
ergenekatun,Turkce,1
kapan,Turkce,1
jonglör,Latince,0
paragraf,Fransızca,0
arus,Arapça,0
tiramisu,İtalyanca,0
özürgen,Turkce,1
kanoğul,Turkce,1
konfeti,İtalyanca,0
dominan,Latince,0
gökmen,Turkce,1
masar,Turkce,1
keman,Farsça,0
ayban,Turkce,1
ferik,Arapça,0
börek,Farsça,0
avret,Arapça,0
civanmert,Farsça,0
kaykan,Turkce,1
apo+,Antik Yunanca,0
bastı,Turkce,1
oğlumuş,Turkce,1
monizm,Fransızca,0
bayrak,Turkce,1
furya,İtalyanca,0
tabela,İtalyanca,0
cihat,Arapça,0
çaput,Turkce,1
çebiç,Turkce,1
emrihak,Arapça,0
taypura,Turkce,1
çapkun,Turkce,1
branda,İtalyanca,0
gülük,Turkce,1
fermuar,Latince,0
kelgin,Turkce,1
aladoğan,Turkce,1
zerrin,Farsça,0
prognoz,İngilizce,0
bıçkıcı,Turkce,1
okşan,Turkce,1
alpdoğan,Turkce,1
ilüminasyon,Latince,0
tadık,Turkce,1
badire,Arapça,0
koç,Almanca,0
doğanarslan,Turkce,1
çini,Farsça,0
baliğ,Arapça,0
sabıboğa,Turkce,1
nemesis,İngilizce,0
sipahi,Farsça,0
kamâl,Turkce,1
illegal,Latince,0
matruş,Farsça,0
yazgan,Turkce,1
gurup,Arapça,0
poliglot,Fransızca,0
kızılkurt,Turkce,1
senfoni,İtalyanca,0
lokasyon,İngilizce,0
cami,Arapça,0
idil,Turkce,1
barakuda,İngilizce,0
toksaba,Turkce,1
kulagu,Turkce,1
fren,Latince,0
ipiışbara,Turkce,1
ontutuk,Turkce,1
slalom,İngilizce,0
suistimal,Farsça,0
vatka,Almanca,0
taydık,Turkce,1
uçmak,Turkce,1
sütleğen,Turkce,1
ayna,Farsça,0
bilgekan,Turkce,1
lata,İtalyanca,0
kobuz,Turkce,1
yatgak,Turkce,1
deha,Arapça,0
adaldı,Turkce,1
krematoryum,İngilizce,0
batuk,Turkce,1
ganimet,Arapça,0
mülti+,İngilizce,0
katun,Turkce,1
triko,Fransızca,0
bostan,Farsça,0
ispirto,İtalyanca,0
encümen,Farsça,0
miço,İtalyanca,0
od,Turkce,1
tumguyun,Turkce,1
hurma,Farsça,0
törülü,Turkce,1
cüda,Farsça,0
cuş u huruş,Farsça,0
akselere,Latince,0
lahana,Antik Yunanca,0
havuç,Farsça,0
sitrik,Latince,0
karatüken,Turkce,1
tolun,Turkce,1
düo,İtalyanca,0
bünül,Turkce,1
dakayık,Arapça,0
gurur,Arapça,0
eğrim,Turkce,1
ameliyat,Arapça,0
araf,Arapça,0
neoloji,Fransızca,0
barçan,Turkce,1
akın,Turkce,1
debdebe,Arapça,0
kuluç,Turkce,1
natura,İtalyanca,0
cem,Arapça,0
oğuzbilge,Turkce,1
gayya,Arapça,0
sigil,Turkce,1
yarp,Turkce,1
mercanköşk,Farsça,0
amerikyum,İngilizce,0
alkaevli,Turkce,1
öğüt,Turkce,1
butuk,Turkce,1
atlıbeğ,Turkce,1
adıkutlu,Turkce,1
entbent,Farsça,0
acayip,Arapça,0
akseptans,İngilizce,0
popo,Fransızca,0
dormöz,Latince,0
egzoz,İngilizce,0
yaltapar,Turkce,1
maç,İngilizce,0
akpıra,Turkce,1
gargara,Arapça,0
faça,İtalyanca,0
halayık,Arapça,0
yarmakan,Turkce,1
betül,Arapça,0
tapılguç,Turkce,1
gılman,Arapça,0
bağış,Turkce,1
endişe,Farsça,0
erzak,Arapça,0
pasaklı,Turkce,1
operet,İtalyanca,0
adil,Arapça,0
uluç,Turkce,1
kazaz,Farsça,0
buyruç,Turkce,1
ayyaş,Arapça,0
imbik,Farsça,0
kelter,Antik Yunanca,0
ardiye,Arapça,0
kunt,Farsça,0
eksper,Latince,0
tuyucu,Turkce,1
kenik,Turkce,1
kızıl,Turkce,1
virtüel,İngilizce,0
kençek,Turkce,1
baro,Latince,0
yasıç,Turkce,1
gerdeme,Antik Yunanca,0
tuğlukşat,Turkce,1
atakağan,Turkce,1
punto,İtalyanca,0
piyale,Farsça,0
balaka,Turkce,1
nazal,İngilizce,0
hava,Farsça,0
sandıvaç,Turkce,1
yelda,Farsça,0
kumuk,Turkce,1
skandal,Latince,0
kolyoz,Antik Yunanca,0
ürüng,Turkce,1
korkağan,Turkce,1
bıçkı,Turkce,1
katgut,İngilizce,0
sabutay,Turkce,1
güler,Turkce,1
emniyet,Arapça,0
liman,Antik Yunanca,0
bükebuyruç,Turkce,1
inge,Turkce,1
eda,Arapça,0
güne,Turkce,1
postmodern,İngilizce,0
üni+,İngilizce,0
kle,Latince,0
sebükkölerkin,Turkce,1
tutaşı,Turkce,1
fritöz,Latince,0
lüle,Farsça,0
çarnaçar,Farsça,0
soktuelçi,Turkce,1
ashap,Arapça,0
elbette,Arapça,0
bilahare,Arapça,0
kutludurmuş,Turkce,1
dağkağan,Turkce,1
fünun,Arapça,0
temiçi,Turkce,1
çapa,Turkce,1
outdoor,İngilizce,0
damak,Turkce,1
ordo,Turkce,1
tonilato,İtalyanca,0
yolduz,Turkce,1
hakeza,Arapça,0
manganez,İtalyanca,0
tanıp,Turkce,1
"yılan kendi eğriliğini bilmez, deveye boynun eğri der",Turkce,1
kükürt,Farsça,0
reçete,İtalyanca,0
güvercin,Turkce,1
solvent,Almanca,0
yarındak,Turkce,1
yezdan,Farsça,0
smokin,İngilizce,0
ceride,Arapça,0
herkes,Farsça,0
uslu,Turkce,1
kızkuş,Turkce,1
çanak,Turkce,1
ağanakbike,Turkce,1
atıf,Arapça,0
fenafillah,Arapça,0
taman,Turkce,1
oğulbars,Turkce,1
namütenahi,Farsça,0
istasyon,Latince,0
porselen,İtalyanca,0
erkân,Arapça,0
çar,Farsça,0
mehter,Farsça,0
çuğlan,Turkce,1
çağla,Farsça,0
altınkatun,Turkce,1
erkutay,Turkce,1
arbaş,Turkce,1
incil,Antik Yunanca,0
dejavü,İngilizce,0
tığ,Farsça,0
iltürgük,Turkce,1
oligopoli,İngilizce,0
ötük,Turkce,1
lagar,Farsça,0
sısır,Turkce,1
uma,Turkce,1
entelektüel,Latince,0
kavul,Turkce,1
+zede,Farsça,0
arademir,Turkce,1
arbede,Arapça,0
greyder,İngilizce,0
kutlutegin,Turkce,1
tayt,İngilizce,0
ekrü,Latince,0
eşhas,Arapça,0
çömçe,Turkce,1
bienal,Latince,0
çuvaldız,Farsça,0
evolüsyon,Latince,0
parfüm,İtalyanca,0
dia+,Antik Yunanca,0
aman,Arapça,0
yasmıl,Turkce,1
çirkin,Farsça,0
edyan,Arapça,0
kandıbay,Turkce,1
ayluç,Turkce,1
klavye,Latince,0
değirmende doğmuş sıçan gök gürlemesinden korkmaz,Turkce,1
limonçello,İtalyanca,0
yuluğtegin,Turkce,1
bediüzzaman,Arapça,0
kutlukaya,Turkce,1
lavanta,İtalyanca,0
altınözük,Turkce,1
keldibeğ,Turkce,1
safran,Farsça,0
kayzer,Almanca,0
dalalet,Arapça,0
sitayiş,Farsça,0
keçemen,Turkce,1
belki,Farsça,0
asığ,Turkce,1
maltız,İtalyanca,0
+kâr,Farsça,0
apel,Latince,0
hora,Antik Yunanca,0
beta,Antik Yunanca,0
marka,İtalyanca,0
maymun,Antik Yunanca,0
estamp,İtalyanca,0
udgurmuş,Turkce,1
dalya,İtalyanca,0
beter,Farsça,0
know-how,İngilizce,0
hadım,Arapça,0
arogan,Latince,0
gü+,Farsça,0
habis,Arapça,0
monarşi,Fransızca,0
çakıdı,Turkce,1
arıza,Arapça,0
aybike,Turkce,1
külbilge,Turkce,1
oçak,Turkce,1
kıra,Turkce,1
salgur,Turkce,1
akbegüm,Turkce,1
taflan,Antik Yunanca,0
kek,İngilizce,0
gland,İngilizce,0
levent,Farsça,0
posa,Farsça,0
ahfat,Arapça,0
dökmen,Turkce,1
madara,Antik Yunanca,0
kloz,İngilizce,0
yingçe,Turkce,1
ülkü,Turkce,1
nüktedan,Farsça,0
darülfünun,Arapça,0
atımer,Turkce,1
ribozom,İngilizce,0
çeri,Turkce,1
porsuk,Turkce,1
çarmıh,Farsça,0
parazit,Fransızca,0
çarun,Turkce,1
flotör,Latince,0
organza,İtalyanca,0
mihrace,Farsça,0
umunç,Turkce,1
tonyukuk,Turkce,1
kalita,İtalyanca,0
gark,Arapça,0
redingot,İngilizce,0
hindi,Farsça,0
fellasyo,İngilizce,0
gavs,Arapça,0
pijama,İngilizce,0
iliğ,Turkce,1
coşmak,Farsça,0
aperitif,Latince,0
gıllıgış,Arapça,0
ınançbeğ,Turkce,1
geri,Turkce,1
o,Turkce,1
gani,Arapça,0
korutmak,Turkce,1
yakşı,Turkce,1
böge,Turkce,1
erentüz,Turkce,1
asayiş,Farsça,0
avanak,Farsça,0
